PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
YQttz,4r1k1/2p2p2/2Pp4/p2Q4/1pP5/4rBq1/PP4R1/2R3K1 b - - 0 39,f2g2 e3e1 c1e1 e8e1,990,76,100,871,killBoxMate mate mateIn2 middlegame short,https://lichess.org/lCw0dbvN#77,
AK68O,3r1rk1/pb5p/1p2pRpQ/8/2pq4/8/P1P3PP/5R1K w - - 0 24,f7g6 f6f8 d8f8 f1f8,998,77,99,1037,killBoxMate mate mateIn2 middlegame short,https://lichess.org/kpIkziCu/black#46,
QuLia,2r3k1/p3Kp1p/1p1p2q1/1Q4P1/3R4/2P2R2/P7/8 b - - 0 42,e3f3 g6e6,1010,78,97,523,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/tGM6BnXo#83,
wXSha,r2q1bnr/1ppb2k1/p2p3p/4P2Q/3n3p/2N5/PPPB2PP/R4RK1 w - - 0 16,c6d4 f1f7,1019,76,99,1083,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/GiC1viGJ/black#30,Kings_Gambit_Accepted Kings_Gambit_Accepted_Blachly_Gambit
oEtUk,1R6/8/2p3kp/P2qPp2/5Pp1/1Q2P1P1/5K1P/3r4 b - - 5 39,b7b3 d5f3,1022,77,98,1217,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/hIsmvCab#77,
EcuG5,3r3r/2p5/1p2pQp1/p1n1P2k/2q5/P1P2P2/5PK1/R7 w - - 0 28,f7g6 a1h1 c4h4 h1h4,1028,77,99,1117,endgame killBoxMate mate mateIn2 short,https://lichess.org/rCMhxOKf/black#54,
etMYk,2N4k/p4ppp/8/1Q6/2n1p1q1/2P1P1B1/P4PK1/2R2R1r b - - 0 29,g1g2 g4f3,1039,76,99,1325,killBoxMate master mate mateIn1 middlegame oneMove,https://lichess.org/P0Er7rmw#57,
puuFX,2r5/5pk1/1p2p3/3pP1P1/p2P1Q2/2rb1K2/q7/3R3R w - - 0 34,b5d3 f4f6 g7g8 h1h8,1044,76,98,773,killBoxMate mate mateIn2 middlegame short,https://lichess.org/ZXvJKb65/black#66,
cOL1f,4r1k1/4rpp1/8/pppR1B2/8/2P3qP/PP4Q1/3R2K1 b - - 1 28,c2g2 e7e1 d1e1 e8e1,1081,77,95,829,killBoxMate mate mateIn2 middlegame short,https://lichess.org/I2JcP4Rq#55,
wutwh,r2q4/pbpn1Qrk/1p1p4/5R2/3P4/2N5/PPP3PP/R5K1 w - - 0 18,g8g7 f5h5,1085,75,98,3060,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/9RqF6cRv/black#34,Modern_Defense Modern_Defense_Other_variations
JOJ8w,4r1k1/p1pR1ppp/8/3Q4/5P2/2P1r1qP/P5P1/3R2K1 b - - 2 22,b7d5 e3e1 d1e1 e8e1,1100,78,95,1195,endgame killBoxMate mate mateIn2 short,https://lichess.org/Ys7GLbRC#43,
jfhX8,7k/pp4pp/n1P5/8/3Pp3/5r1P/PPB1QB1q/R3RK2 b - - 4 24,e3e2 h2h1,1109,76,99,1097,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/ihkLfm6E#47,
QuRP7,1k1rr3/1b6/pQp4p/4q3/1b3p2/3R1P2/PPP4P/1K1R4 w - - 0 28,d7c6 d3d8 e8d8 d1d8,1110,77,98,786,killBoxMate mate mateIn2 middlegame queensideAttack short,https://lichess.org/E6NQimnQ/black#54,
roGW3,6k1/pbr3Pp/5Rp1/2r1q1BQ/3pp3/8/PPP3PP/7K w - - 0 28,f7g6 f6f8 g8g7 h5h6,1115,79,94,833,killBoxMate kingsideAttack mate mateIn2 middlegame short,https://lichess.org/XVjxsbIx/black#54,
byfkX,5k2/1pp4p/1p4pN/3P2Q1/2P1p3/1P1q3r/P4PK1/2R2R2 b - - 18 37,h1g2 d3f3 g2g1 h3h1,1143,75,98,987,endgame killBoxMate mate mateIn2 short,https://lichess.org/JsLz8h7H#73,
HLCnC,3r1rk1/pp2Q3/8/8/2qn4/P4P2/1P4P1/K3R3 w - - 4 38,f7g8 e7g5 g8f7 e1e7,1148,78,94,7523,endgame killBoxMate mate mateIn2 short,https://lichess.org/QCstddMR/black#74,
7tB7v,7k/6p1/pp5p/5r2/6p1/2P1QqP1/PP2RP1K/8 b - - 4 42,e5e3 f5h5 h2g1 h5h1,1153,75,100,1007,endgame killBoxMate mate mateIn2 short,https://lichess.org/Y9SDlKVD#83,
ThjeY,5r2/5pk1/3Q3R/p2P3p/1p2P3/3q4/7P/7K w - - 3 37,h7g7 d6f6 g7g8 h6h8,1156,75,97,13580,endgame killBoxMate mate mateIn2 short,https://lichess.org/773hP9L8/black#72,
Mhb1Z,r5k1/1p2bpPp/2pp1P2/6P1/4P3/2B5/8/qQKR3R b - - 0 27,d2c3 a1c3 b1c2 a8a1,1162,76,98,9482,killBoxMate mate mateIn2 middlegame queensideAttack short,https://lichess.org/d7NfniTe#53,
D7DGo,r3r2R/pp3pk1/5np1/2pNP3/6BQ/4P3/PP4PK/2q5 w - - 5 29,g8g7 h4f6,1165,75,99,2564,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/0hsSwbxQ/black#56,
AZbnh,5rk1/2p4p/3p2p1/2p1p3/8/pP1P3Q/P1PK1R2/q6R b - - 0 33,f1f2 f8f2 d2e3 a1d4,1173,74,96,9045,endgame killBoxMate mate mateIn2 short,https://lichess.org/kXb7r9eu#65,
l7qIQ,8/p3kB2/1p2Pq2/2pQ4/P1P1p2P/6P1/5PK1/2r5 b - - 1 41,h5d5 f6f3 g2h3 c1h1,1175,74,97,8163,endgame killBoxMate master mate mateIn2 short,https://lichess.org/LRigXYNK#81,
OcOam,1r2qrk1/1pp5/3p1Q1R/p7/2P4P/1P4P1/P4K2/B3n3 w - - 1 46,f7g8 h6h8,1184,76,96,1952,killBoxMate master mate mateIn1 middlegame oneMove,https://lichess.org/VrlOTCFf/black#90,
dSjT1,4nk2/1bq2p2/3p2p1/1p1P4/r7/2P1N1Q1/5PP1/2KRR3 b - - 0 25,b2c3 c7c3 e3c2 a4a1,1188,75,98,4345,killBoxMate master mate mateIn2 middlegame pin queensideAttack short,https://lichess.org/Fcd25NzT#49,
eSL4b,8/pp1r1p1k/2p1qQp1/8/2R5/1PP5/PKP2P2/8 w - - 6 31,d5e6 c4h4 h7g8 h4h8,1193,76,97,8903,endgame killBoxMate master mate mateIn2 short,https://lichess.org/TKNsULP8/black#60,
SOC0l,4qkrQ/1b6/p7/8/1p3p2/2P4P/5P2/3R1K2 w - - 0 34,g2g8 h8f6 e8f7 d1d8,1198,75,97,5664,endgame killBoxMate mate mateIn2 short,https://lichess.org/avG3pmNh/black#66,
iSG80,6QQ/2k1b3/5p2/3p4/1p1q1p2/1PP5/1K1N4/r6R b - - 0 41,c2c3 d4c3,1203,75,97,3300,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/75Y9QgHk#81,
3kRBJ,6k1/pp1r2p1/5b1p/3P4/3p3N/1P4QK/P2q4/4R3 w - - 0 30,d8d7 e1e8 g8f7 g3g6,1207,75,99,3127,endgame killBoxMate mate mateIn2 short,https://lichess.org/KeUdOv3h/black#58,
ibLSl,8/7p/5p1k/P7/4QP2/r6q/1KP5/2R5 b - - 3 42,a2b2 h3c3 b2b1 a3a1,1212,76,97,3833,endgame killBoxMate mate mateIn2 short,https://lichess.org/wLUD7ECM#83,
GaJdp,2r4k/1B3Qpp/pq6/2b5/5R2/8/PP3PPP/6K1 b - - 0 30,f3b7 c5f2 g1f1 c8c1 f1e2 b6e3,1216,75,96,8916,endgame killBoxMate long mate mateIn3,https://lichess.org/TUrtFBj7#59,
JGk8b,3r4/p2q1p1k/1p2nQp1/3p4/3P1pP1/2P2P2/PP4K1/4R3 w - - 0 31,g8h7 e1h1 h7g8 h1h8,1221,75,95,7220,endgame killBoxMate mate mateIn2 short,https://lichess.org/aJ5E7Bnb/black#60,
eofr6,5rk1/p4p2/1p2pQp1/2pb4/3q3R/7P/2P3PK/8 w - - 2 33,e3d4 h4h8,1228,75,93,8005,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/Mh7Og0Yr/black#64,
NRjCf,7Q/p3kppp/8/4r3/4pq2/NP4N1/P5KP/R5R1 b - - 0 31,b8h8 f4f3 g2h3 e5h5,1237,75,98,3378,killBoxMate mate mateIn2 middlegame pin short,https://lichess.org/XfiI64rF#61,
Sst5k,8/2p1kpQr/p3b1p1/2p1Pp2/2q2P2/P7/6PP/3R3K w - - 0 32,h8h7 g7f6 e7f8 d1d8,1243,75,97,7904,endgame killBoxMate mate mateIn2 short,https://lichess.org/98bhke8U/black#62,
GzIQe,6k1/pp2n3/6q1/3pPpN1/3P3Q/P2K4/2r2PP1/7R b - - 1 27,e2d3 f5f4 g5e4 g6e4,1255,75,92,1099,discoveredAttack endgame killBoxMate master mate mateIn2 short,https://lichess.org/dn2R2vJ6#53,
cjPbw,1r5r/1q3pk1/6p1/p3p3/3nP3/8/PP3Q2/1K1B1R1R w - - 8 33,b4b7 f2f6 g7g8 h1h8,1261,75,95,15407,killBoxMate mate mateIn2 middlegame short,https://lichess.org/pdA2GilN/black#64,
J11xo,1nk3r1/ppp2p2/3p4/1P2p3/P1B1P1nb/B1PPq3/3NQ1R1/R4K2 b - - 4 24,d1e2 g4h2 g2h2 g8g1,1270,77,96,21798,clearance killBoxMate mate mateIn2 middlegame sacrifice short,https://lichess.org/kguRvTFo#47,
epwgd,4r1k1/R4pp1/2N5/8/3N3q/2P3PP/1Q6/6K1 b - - 0 34,f2g3 h4g3 b2g2 e8e1,1275,76,100,2806,endgame killBoxMate mate mateIn2 short,https://lichess.org/HXqkZgIM#67,
e5tMe,1q5k/5Qp1/2p4p/2P3N1/3P4/6PP/B3r3/6K1 b - - 2 34,h2g1 b8g3 g1f1 e2e1,1281,76,95,21723,endgame fork killBoxMate mate mateIn2 short,https://lichess.org/gvLVdbdh#67,
laqTg,5r2/1kp2rp1/1p1bq2p/1P2p3/4P3/2QPB3/2P3PP/R5K1 w - - 2 27,c8b7 c3c6 b7c8 a1a8,1286,79,94,1642,killBoxMate mate mateIn2 middlegame short,https://lichess.org/60IQS4NR/black#52,
yRBPq,4rkqQ/8/p7/1ppp4/4rp2/5K2/PPP2P2/7R w - - 3 41,g5g8 h8f6 g8f7 h1h8,1291,76,96,4780,clearance endgame killBoxMate mate mateIn2 short,https://lichess.org/7EN9BoTE/black#80,
FiJVi,4rk2/Q2p1ppp/3q4/3R1n2/P7/1PN2P1P/2P3P1/6K1 b - - 0 28,d1d5 e8e1 g1f2 d6g3,1296,74,93,2399,endgame killBoxMate mate mateIn2 short,https://lichess.org/pPSyDQB3#55,
hItzB,r7/p1p2p2/5k2/6R1/3b1P2/5qBK/P3BP2/2Q1R3 b - - 8 31,c4e2 a8h8 g5h5 h8h5,1300,74,95,14810,killBoxMate mate mateIn2 middlegame short,https://lichess.org/WVFRVAFg#61,
