PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
dP2xy,8/5Q2/3P3k/2P4p/1p3Pr1/8/4n1PK/1R6 b - - 2 44,g1h2 g4h4,1032,77,100,413,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/HdICbE7g#87,
hZTax,5rk1/pp3pp1/4p1N1/8/2qr4/8/PP2Q2P/5RK1 w - - 0 27,c7c4 g6e7 g8h7 e2h5,1035,78,96,9378,anastasiaMate endgame mate mateIn2 short,https://lichess.org/nFhuywpv/black#52,
GweNl,1r2q2r/4p3/p2pN1pk/3p4/1P2n1Q1/8/5PPP/6K1 w - - 0 31,h7h6 g4h3,1044,79,100,279,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/kNtgDKBR/black#60,
0Gm6u,6k1/6p1/3B3p/P3r3/2Pp1rP1/1Q1P4/1P2n1PK/R7 b - - 1 33,c5d6 e5h5 g4h5 f4h4,1049,76,100,727,anastasiaMate endgame mate mateIn2 sacrifice short,https://lichess.org/BkcxnxGc#65,
GPxsB,5R2/pp2n3/4p3/3p2p1/3P2k1/2P2N1r/PP3K2/8 w - - 18 38,c6e7 f3e5 g4h5 f8h8,1052,77,100,362,anastasiaMate endgame mate mateIn2 short,https://lichess.org/U3cs4no9/black#74,
fH8qq,4r3/p2R1pk1/8/8/8/1B2n1PK/P7/8 b - - 8 37,d6d7 e8h8,1080,101,100,71,anastasiaMate endgame master mate mateIn1 oneMove,https://lichess.org/PGypfBPu#73,
S7MAs,3k1r2/ppp5/3pb1Q1/2b1p3/4P3/3PN3/PPP1nPPK/R4R2 b - - 0 19,h1h2 f8h8 g6h5 h8h5,1085,198,100,30,anastasiaMate mate mateIn2 middlegame short,https://lichess.org/9XrW6e4m#37,
XUOgB,1n6/1pN3kp/3p2p1/r3p3/p1K1P3/2P5/PP1r4/5R2 w - - 1 28,a8a5 c7e6 g7h6 f1h1 d2h2 h1h2,1091,76,96,599,anastasiaMate endgame long mate mateIn3,https://lichess.org/LLqgCAwc/black#54,
eKwEz,r7/p4q2/kppN1b1r/4B2p/6b1/5R2/PPP3PP/5RK1 w - - 3 26,b7a6 f3a3,1098,77,100,274,anastasiaMate mate mateIn1 middlegame oneMove,https://lichess.org/k8bf0lW8/black#50,
iJPIC,3B2k1/6pp/R2p1r2/2p1pP2/2P1P3/3P4/4nPPK/4N3 b - - 0 37,b6d8 f6h6 d8h4 h6h4,1109,169,100,43,anastasiaMate endgame mate mateIn2 short,https://lichess.org/cX9Da4Db#73,
9FzoP,3r1rk1/1p3pp1/1p6/3N2p1/3qp2n/1B6/PPP4R/1K5R w - - 1 32,a8d8 d5e7 g8h7 h2h4 g5h4 h1h4,1110,75,96,379,anastasiaMate long mate mateIn3 middlegame,https://lichess.org/BFxzUwm0/black#62,
n1NHV,5rk1/pB6/3Np3/2r5/8/4P1n1/P5P1/R2R2K1 b - - 1 26,c4d6 g3e2 g1h2 c5h5,1126,76,100,1379,anastasiaMate mate mateIn2 middlegame short,https://lichess.org/eFz1355i#51,
To63b,r4r2/pp2Nppk/8/2p1p1p1/4P1Q1/2Pq4/PP4P1/R5K1 w - - 2 22,g8h7 g4h5,1131,83,92,6520,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/tVsjsqzo/black#42,
ixirm,2r3k1/R5pp/1r6/2Np1p2/3PpPP1/1P2P3/4n1PK/R4N2 b - - 0 33,h3g4 b6h6,1142,154,100,20,anastasiaMate master mate mateIn1 middlegame oneMove,https://lichess.org/rAMT4I7x#65,
0d82l,r7/ppp2k2/3p1p2/2bPpP2/4P3/2P5/PP1Bn1PK/R3R3 b - - 0 24,h1h2 a8h8 d2h6 h8h6,1146,77,98,1951,anastasiaMate endgame mate mateIn2 short,https://lichess.org/CD7jAllf#47,
O7HJF,3r4/1p2Nppk/3B2b1/2P5/1P6/P5p1/5b2/2KR4 w - - 2 32,g8h7 d1h1 g6h5 h1h5,1153,94,100,76,anastasiaMate endgame mate mateIn2 short,https://lichess.org/6RurQiqE/black#62,
VeBRm,r4rkq/p1pn1pp1/1pbp4/4pN2/8/P1P1R1QP/1P3PP1/R5K1 w - - 0 25,b7c6 f5e7 g8h7 g3h4,1158,76,95,1040,anastasiaMate fork mate mateIn2 middlegame short,https://lichess.org/J1KXRzTy/black#48,
OWpau,7k/6pp/p1B5/8/5r2/2P3n1/1P4P1/R5K1 b - - 0 29,e8c6 g3e2 g1h2 f4h4,1167,77,96,2995,anastasiaMate endgame mate mateIn2 short,https://lichess.org/la6Ni3Hb#57,
ISZGP,2r5/p4pk1/1p1p2p1/3Rp3/PNP1n1PK/1P6/4P3/1R6 b - - 0 38,h3h4 c8h8,1173,77,100,1972,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/RWwoyPt6#75,
a6DQF,r4rk1/ppp2pp1/3p4/3N2p1/2B1P3/3PQ3/PqP2P1P/3K4 w - - 0 20,h6g5 d5e7 g8h7 e3h3,1178,75,100,246,anastasiaMate endgame mate mateIn2 short,https://lichess.org/TF1JRpKl/black#38,
1EJ2c,r4rk1/pp1n1pp1/2p5/1B1N1Pp1/4P1K1/8/PPP4b/7R w - - 0 25,d6h2 d5e7 g8h7 h1h2,1180,76,98,3423,anastasiaMate intermezzo mate mateIn2 middlegame short,https://lichess.org/LDShrabS/black#48,
bPxQW,6k1/5r2/1P1p4/P2p4/3np3/6P1/R2N2P1/6K1 b - - 0 31,a4a5 d4e2 g1h2 f7h7,1209,281,100,18,anastasiaMate endgame mate mateIn2 short,https://lichess.org/V98RIrnu#61,
CYgxy,rn3rk1/pp3pp1/3p4/3Nn1Pb/4P2P/8/PqP3B1/R2QK2R w KQ - 0 17,g6h5 d5e7 g8h7 d1h5,1211,76,96,9390,anastasiaMate intermezzo kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/8lcjZc5D/black#32,Rapport-Jobava_System Rapport-Jobava_System_Other_variations
Jf3n5,8/1p3kpp/p2p4/P1pP1r2/6n1/1PN3P1/2PR2KP/8 b - - 2 30,d1d2 g4e3 g2h3 f5h5,1216,79,100,127,anastasiaMate endgame mate mateIn2 short,https://lichess.org/u14b1BPv#59,
GvSBs,r1b2r1k/4Nppp/p1p5/4R2Q/2p5/8/Pq3PPP/4R1K1 w - - 0 23,d5c4 h5h7 h8h7 e5h5,1224,78,94,4282,anastasiaMate attraction kingsideAttack master mate mateIn2 middlegame sacrifice short,https://lichess.org/JvqMXZ5Y/black#44,
YUYuT,Q1b3k1/p4R1p/1p1pq3/2pB2p1/2P5/1P4P1/P3n1PK/8 b - - 1 33,e4d5 e6h6,1240,75,98,10752,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/NxXFy78x#65,
7Q5hM,5Q2/2p3rk/4p3/P3Nppq/3r1n2/8/5PPP/R4RK1 b - - 0 30,a4a5 f4e2 g1h1 h5h2 h1h2 d4h4,1247,361,100,16,anastasiaMate attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/eplaqgqX#59,
KtOam,r4rk1/1b1n1ppp/ppN1p3/2pp4/8/2P3P1/PP2KPP1/R6R w - - 4 19,c8b7 c6e7 g8h8 h1h7 h8h7 a1h1,1259,76,98,2411,anastasiaMate attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/x8o0BGrS/black#36,Queens_Pawn_Game Queens_Pawn_Game_London_System
BkCuI,2kr4/2p2pp1/p3p3/2b1P1p1/2P5/3B1P2/PB2n1PK/3R1R2 b - - 0 24,h1h2 d8h8 d3h7 h8h7,1272,193,100,30,anastasiaMate mate mateIn2 middlegame short,https://lichess.org/UBx2oV2u#47,
Rif3V,r7/pp1nN1pk/2p5/q7/8/1B2PKP1/PPP5/3R4 w - - 0 21,h8h7 d1h1 a5h5 h1h5,1279,76,99,1543,anastasiaMate endgame mate mateIn2 short,https://lichess.org/lIKFi9bO/black#40,
jdHcs,5r2/ppp1k3/8/3p4/3P2R1/2P3n1/PP1N2P1/6K1 b - - 0 28,f4g4 g3e2 g1h2 f8h8 g4h4 h8h4,1284,76,97,1407,anastasiaMate endgame long mate mateIn3,https://lichess.org/fU5gSOt5#55,
oIT5J,r4rk1/1p3pp1/p7/3Nn1P1/8/P3K3/1P4P1/5R2 w - - 0 26,d3e5 d5e7 g8h7 f1h1,1288,80,100,124,anastasiaMate endgame mate mateIn2 short,https://lichess.org/muoHvQWu/black#50,
